Iteration: 100, Eval Loss: 5.498298168182373
Iteration: 54500, Eval Loss: 1.8867467641830444
Iteration: 54600, Eval Loss: 1.9058809280395508
Iteration: 54700, Eval Loss: 1.8699455261230469
Iteration: 54800, Eval Loss: 1.8566749095916748
Iteration: 54900, Eval Loss: 1.8923412561416626
Iteration: 55000, Eval Loss: 1.8903661966323853
Iteration: 55100, Eval Loss: 1.85344660282135
Iteration: 55200, Eval Loss: 1.8531954288482666
Iteration: 55300, Eval Loss: 1.867248296737671
Iteration: 55400, Eval Loss: 1.8491195440292358
Iteration: 55500, Eval Loss: 1.834625005722046
Iteration: 55600, Eval Loss: 1.8584531545639038
Iteration: 55700, Eval Loss: 1.8346158266067505
Iteration: 55800, Eval Loss: 1.8245917558670044
Iteration: 55900, Eval Loss: 1.8269171714782715
Iteration: 56000, Eval Loss: 1.8703839778900146
Iteration: 56100, Eval Loss: 1.8259592056274414
Iteration: 56200, Eval Loss: 1.8625706434249878
Iteration: 56300, Eval Loss: 1.8603636026382446
Iteration: 56400, Eval Loss: 1.8565385341644287
Iteration: 56500, Eval Loss: 1.8101186752319336
Iteration: 56600, Eval Loss: 1.900099277496338
Iteration: 56700, Eval Loss: 1.8272984027862549
Iteration: 56800, Eval Loss: 1.871620774269104
Iteration: 56900, Eval Loss: 1.8280792236328125
Iteration: 57000, Eval Loss: 1.7764194011688232
Iteration: 57100, Eval Loss: 1.8544399738311768
Iteration: 57200, Eval Loss: 1.831737756729126
Iteration: 57300, Eval Loss: 1.8692052364349365
Iteration: 57400, Eval Loss: 1.8844248056411743
Iteration: 57500, Eval Loss: 1.8531546592712402
Iteration: 57600, Eval Loss: 1.8656870126724243
Iteration: 57700, Eval Loss: 1.8499113321304321
Iteration: 57800, Eval Loss: 1.8302149772644043
Iteration: 57900, Eval Loss: 1.8185638189315796
Iteration: 58000, Eval Loss: 1.8386950492858887
Iteration: 58100, Eval Loss: 1.8332172632217407
Iteration: 58200, Eval Loss: 1.8511302471160889
Iteration: 58300, Eval Loss: 1.8209545612335205
Iteration: 58400, Eval Loss: 1.8825979232788086
Iteration: 58500, Eval Loss: 1.8097865581512451
Iteration: 58600, Eval Loss: 1.8320930004119873
Iteration: 58700, Eval Loss: 1.8720651865005493
Iteration: 58800, Eval Loss: 1.8361934423446655
Iteration: 58900, Eval Loss: 1.9032303094863892
Iteration: 59000, Eval Loss: 1.8434603214263916
Iteration: 59100, Eval Loss: 1.8440258502960205
Iteration: 59200, Eval Loss: 1.818102240562439
Iteration: 59300, Eval Loss: 1.909282922744751
Iteration: 59400, Eval Loss: 1.8785006999969482
Iteration: 59500, Eval Loss: 1.855351448059082
Iteration: 59600, Eval Loss: 1.8276060819625854
Iteration: 59700, Eval Loss: 1.853360652923584
Iteration: 59800, Eval Loss: 1.8708032369613647
Iteration: 59900, Eval Loss: 1.8423194885253906
Iteration: 60000, Eval Loss: 1.8259226083755493
Iteration: 60100, Eval Loss: 1.821591854095459
Iteration: 60200, Eval Loss: 1.8628886938095093
Iteration: 60300, Eval Loss: 1.805068850517273
Iteration: 60400, Eval Loss: 1.8673268556594849
Iteration: 60500, Eval Loss: 1.823461651802063
Iteration: 60600, Eval Loss: 1.8267204761505127
Iteration: 60700, Eval Loss: 1.8520351648330688
Iteration: 60800, Eval Loss: 1.888893961906433
Iteration: 60900, Eval Loss: 1.8502399921417236
Iteration: 61000, Eval Loss: 1.8832614421844482
Iteration: 61100, Eval Loss: 1.8116711378097534
Iteration: 61200, Eval Loss: 1.8854234218597412
Iteration: 61300, Eval Loss: 1.8328214883804321
Iteration: 61400, Eval Loss: 1.8199429512023926
Iteration: 61500, Eval Loss: 1.7994381189346313
Iteration: 61600, Eval Loss: 1.7712501287460327
Iteration: 61700, Eval Loss: 1.872077465057373
Iteration: 61800, Eval Loss: 1.8212672472000122
Iteration: 61900, Eval Loss: 1.8526335954666138
Iteration: 62000, Eval Loss: 1.8161901235580444
Iteration: 62100, Eval Loss: 1.8391599655151367
Iteration: 62200, Eval Loss: 1.8405847549438477
Iteration: 62300, Eval Loss: 1.7996641397476196
Iteration: 62400, Eval Loss: 1.7997037172317505
Iteration: 62500, Eval Loss: 1.8007193803787231
Iteration: 62600, Eval Loss: 1.8180758953094482
Iteration: 62700, Eval Loss: 1.830150842666626
Iteration: 62800, Eval Loss: 1.8224252462387085
Iteration: 62900, Eval Loss: 1.8657031059265137
Iteration: 63000, Eval Loss: 1.805733561515808
Iteration: 63100, Eval Loss: 1.8258830308914185
Iteration: 63200, Eval Loss: 1.8777462244033813
Iteration: 63300, Eval Loss: 1.8556289672851562
Iteration: 63400, Eval Loss: 1.8674403429031372
Iteration: 63500, Eval Loss: 1.7934911251068115
Iteration: 63600, Eval Loss: 1.8281017541885376
Iteration: 63700, Eval Loss: 1.8569447994232178
Iteration: 63800, Eval Loss: 1.836285948753357
Iteration: 63900, Eval Loss: 1.8356515169143677
Iteration: 64000, Eval Loss: 1.8378325700759888
Iteration: 64100, Eval Loss: 1.8658969402313232
Iteration: 64200, Eval Loss: 1.8093434572219849
Iteration: 64300, Eval Loss: 1.813778281211853
Iteration: 64400, Eval Loss: 1.844252347946167
Iteration: 64500, Eval Loss: 1.8323397636413574
Iteration: 64600, Eval Loss: 1.8073806762695312
Iteration: 64700, Eval Loss: 1.8503206968307495
Iteration: 64800, Eval Loss: 1.8690563440322876
Iteration: 64900, Eval Loss: 1.846665620803833
Iteration: 65000, Eval Loss: 1.8012312650680542
Iteration: 65100, Eval Loss: 1.8205065727233887
Iteration: 65200, Eval Loss: 1.815794587135315
Iteration: 65300, Eval Loss: 1.8109104633331299
Iteration: 65400, Eval Loss: 1.8114084005355835
Iteration: 65500, Eval Loss: 1.809326171875
Iteration: 65600, Eval Loss: 1.8237296342849731
Iteration: 65700, Eval Loss: 1.8192850351333618
Iteration: 65800, Eval Loss: 1.7874586582183838
Iteration: 65900, Eval Loss: 1.8004013299942017
Iteration: 66000, Eval Loss: 1.780595064163208
Iteration: 66100, Eval Loss: 1.8076612949371338
Iteration: 66200, Eval Loss: 1.8578238487243652
Iteration: 66300, Eval Loss: 1.8139771223068237
Iteration: 66400, Eval Loss: 1.8270713090896606
Iteration: 66500, Eval Loss: 1.8046177625656128
Iteration: 66600, Eval Loss: 1.7950774431228638
Iteration: 66700, Eval Loss: 1.8525397777557373
Iteration: 66800, Eval Loss: 1.7974138259887695
Iteration: 66900, Eval Loss: 1.8343547582626343
Iteration: 67000, Eval Loss: 1.8670847415924072
Iteration: 67100, Eval Loss: 1.8310301303863525
Iteration: 67200, Eval Loss: 1.827857255935669
Iteration: 67300, Eval Loss: 1.8001821041107178
Iteration: 67400, Eval Loss: 1.859899878501892
Iteration: 67500, Eval Loss: 1.8355376720428467
Iteration: 67600, Eval Loss: 1.8431740999221802
Iteration: 67700, Eval Loss: 1.830810785293579
Iteration: 67800, Eval Loss: 1.8099967241287231
Iteration: 67900, Eval Loss: 1.8114045858383179
Iteration: 68000, Eval Loss: 1.797379732131958
Iteration: 68100, Eval Loss: 1.7810035943984985
Iteration: 68200, Eval Loss: 1.7912061214447021
Iteration: 68300, Eval Loss: 1.8242655992507935
Iteration: 68400, Eval Loss: 1.824590802192688
Iteration: 68500, Eval Loss: 1.8028295040130615
Iteration: 68600, Eval Loss: 1.8027989864349365
Iteration: 68700, Eval Loss: 1.8156311511993408
Iteration: 68800, Eval Loss: 1.8335949182510376
Iteration: 68900, Eval Loss: 1.806275725364685
Iteration: 69000, Eval Loss: 1.8052955865859985
Iteration: 69100, Eval Loss: 1.8072580099105835
Iteration: 69200, Eval Loss: 1.8120195865631104
Iteration: 69300, Eval Loss: 1.8551238775253296
Iteration: 69400, Eval Loss: 1.8523316383361816
Iteration: 69500, Eval Loss: 1.834404468536377
Iteration: 69600, Eval Loss: 1.8068281412124634
Iteration: 69700, Eval Loss: 1.818800687789917
Iteration: 69800, Eval Loss: 1.814324140548706
Iteration: 69900, Eval Loss: 1.8251073360443115
Iteration: 70000, Eval Loss: 1.7853035926818848
Iteration: 70100, Eval Loss: 1.8090813159942627
Iteration: 70200, Eval Loss: 1.8452211618423462
Iteration: 70300, Eval Loss: 1.8308484554290771
Iteration: 70400, Eval Loss: 1.8240481615066528
Iteration: 70500, Eval Loss: 1.833168387413025
Iteration: 70600, Eval Loss: 1.8382207155227661
Iteration: 70700, Eval Loss: 1.8268554210662842
Iteration: 70800, Eval Loss: 1.7926201820373535
Iteration: 70900, Eval Loss: 1.8140031099319458
Iteration: 71000, Eval Loss: 1.8037830591201782
Iteration: 71100, Eval Loss: 1.7921650409698486
Iteration: 71200, Eval Loss: 1.7817111015319824
Iteration: 71300, Eval Loss: 1.8079674243927002
Iteration: 71400, Eval Loss: 1.8514478206634521
Iteration: 71500, Eval Loss: 1.7639023065567017
Iteration: 71600, Eval Loss: 1.839203119277954
Iteration: 71700, Eval Loss: 1.7975908517837524
Iteration: 71800, Eval Loss: 1.8057323694229126
Iteration: 71900, Eval Loss: 1.8110359907150269
Iteration: 72000, Eval Loss: 1.7911803722381592
Iteration: 72100, Eval Loss: 1.8145229816436768
Iteration: 72200, Eval Loss: 1.8336650133132935
Iteration: 72300, Eval Loss: 1.785150408744812
Iteration: 72400, Eval Loss: 1.8121793270111084
Iteration: 72500, Eval Loss: 1.8107086420059204
Iteration: 72600, Eval Loss: 1.7841823101043701
Iteration: 72700, Eval Loss: 1.8068230152130127
Iteration: 72800, Eval Loss: 1.7875847816467285
Iteration: 72900, Eval Loss: 1.8178274631500244
Iteration: 73000, Eval Loss: 1.8019137382507324
Iteration: 73100, Eval Loss: 1.8213382959365845
Iteration: 73200, Eval Loss: 1.794737696647644
Iteration: 73300, Eval Loss: 1.7646474838256836
Iteration: 73400, Eval Loss: 1.8012335300445557
Iteration: 73500, Eval Loss: 1.8267207145690918
Iteration: 73600, Eval Loss: 1.8347461223602295
Iteration: 73700, Eval Loss: 1.7710518836975098
Iteration: 73800, Eval Loss: 1.7933522462844849
Iteration: 73900, Eval Loss: 1.8022475242614746
Iteration: 74000, Eval Loss: 1.8542228937149048
Iteration: 74100, Eval Loss: 1.7832016944885254
Iteration: 74200, Eval Loss: 1.7745397090911865
Iteration: 74300, Eval Loss: 1.8219083547592163
Iteration: 74400, Eval Loss: 1.795657992362976
Iteration: 74500, Eval Loss: 1.8072772026062012
Iteration: 74600, Eval Loss: 1.82179594039917
Iteration: 74700, Eval Loss: 1.8291361331939697
Iteration: 74800, Eval Loss: 1.8045547008514404
Iteration: 74900, Eval Loss: 1.7617870569229126
Iteration: 75000, Eval Loss: 1.834053635597229
Iteration: 75100, Eval Loss: 1.775537371635437
Iteration: 75200, Eval Loss: 1.8256628513336182
Iteration: 75300, Eval Loss: 1.792707085609436
Iteration: 75400, Eval Loss: 1.8121778964996338
Iteration: 75500, Eval Loss: 1.801063895225525
Iteration: 75600, Eval Loss: 1.7981812953948975
Iteration: 75700, Eval Loss: 1.800113558769226
Iteration: 75800, Eval Loss: 1.7851065397262573
Iteration: 75900, Eval Loss: 1.8094677925109863
Iteration: 76000, Eval Loss: 1.8201043605804443
Iteration: 76100, Eval Loss: 1.8455426692962646
Iteration: 76200, Eval Loss: 1.8225924968719482
Iteration: 76300, Eval Loss: 1.8130974769592285
Iteration: 76400, Eval Loss: 1.804841160774231
Iteration: 76500, Eval Loss: 1.8196336030960083
Iteration: 76600, Eval Loss: 1.7947009801864624
Iteration: 76700, Eval Loss: 1.810436725616455
Iteration: 76800, Eval Loss: 1.808218240737915
Iteration: 76900, Eval Loss: 1.7816848754882812
Iteration: 77000, Eval Loss: 1.7676950693130493
Iteration: 77100, Eval Loss: 1.826543927192688
Iteration: 77200, Eval Loss: 1.7670438289642334
Iteration: 77300, Eval Loss: 1.7914988994598389
Iteration: 77400, Eval Loss: 1.779344916343689
Iteration: 77500, Eval Loss: 1.7829813957214355
Iteration: 77600, Eval Loss: 1.8281511068344116
Iteration: 77700, Eval Loss: 1.7968703508377075
Iteration: 77800, Eval Loss: 1.7603826522827148
Iteration: 77900, Eval Loss: 1.8150968551635742
Iteration: 78000, Eval Loss: 1.8068809509277344
Iteration: 78100, Eval Loss: 1.813218116760254
Iteration: 78200, Eval Loss: 1.784509301185608
Iteration: 78300, Eval Loss: 1.8145564794540405
Iteration: 78400, Eval Loss: 1.8186225891113281
Iteration: 78500, Eval Loss: 1.8267385959625244
Iteration: 78600, Eval Loss: 1.791262149810791
Iteration: 78700, Eval Loss: 1.8058640956878662
Iteration: 78800, Eval Loss: 1.799723505973816
Iteration: 78900, Eval Loss: 1.7971035242080688
Iteration: 79000, Eval Loss: 1.8181759119033813
Iteration: 79100, Eval Loss: 1.8063380718231201
Iteration: 79200, Eval Loss: 1.8181543350219727
Iteration: 79300, Eval Loss: 1.8031212091445923
Iteration: 79400, Eval Loss: 1.783909797668457
Iteration: 79500, Eval Loss: 1.774477243423462
Iteration: 79600, Eval Loss: 1.7910585403442383
Iteration: 79700, Eval Loss: 1.7938265800476074
Iteration: 79800, Eval Loss: 1.831274151802063
Iteration: 79900, Eval Loss: 1.8219900131225586
Iteration: 80000, Eval Loss: 1.8234738111495972
Iteration: 80100, Eval Loss: 1.7957382202148438
Iteration: 80200, Eval Loss: 1.8092758655548096
Iteration: 80300, Eval Loss: 1.7613906860351562
Iteration: 80400, Eval Loss: 1.783124566078186
Iteration: 80500, Eval Loss: 1.8000657558441162
Iteration: 80600, Eval Loss: 1.7863600254058838
Iteration: 80700, Eval Loss: 1.8092445135116577
Iteration: 80800, Eval Loss: 1.790235161781311
Iteration: 80900, Eval Loss: 1.8119840621948242
Iteration: 81000, Eval Loss: 1.7868640422821045
Iteration: 81100, Eval Loss: 1.7729398012161255
Iteration: 81200, Eval Loss: 1.7895185947418213
Iteration: 81300, Eval Loss: 1.7604748010635376
Iteration: 81400, Eval Loss: 1.7768272161483765
Iteration: 81500, Eval Loss: 1.7881150245666504
Iteration: 81600, Eval Loss: 1.7837437391281128
Iteration: 81700, Eval Loss: 1.7768454551696777
Iteration: 81800, Eval Loss: 1.7465853691101074
Iteration: 81900, Eval Loss: 1.7820900678634644
Iteration: 82000, Eval Loss: 1.7946397066116333
Iteration: 82100, Eval Loss: 1.8193023204803467
Iteration: 82200, Eval Loss: 1.830319881439209
Iteration: 82300, Eval Loss: 1.8044874668121338
Iteration: 82400, Eval Loss: 1.792008399963379
Iteration: 82500, Eval Loss: 1.7823282480239868
Iteration: 82600, Eval Loss: 1.8026392459869385
Iteration: 82700, Eval Loss: 1.7851537466049194
Iteration: 82800, Eval Loss: 1.798789381980896
Iteration: 82900, Eval Loss: 1.7971128225326538
Iteration: 83000, Eval Loss: 1.8036607503890991
Iteration: 83100, Eval Loss: 1.8105064630508423
Iteration: 83200, Eval Loss: 1.834989309310913
Iteration: 83300, Eval Loss: 1.8204395771026611
Iteration: 83400, Eval Loss: 1.7969502210617065
Iteration: 83500, Eval Loss: 1.7657811641693115
Iteration: 83600, Eval Loss: 1.7615814208984375
Iteration: 83700, Eval Loss: 1.7874354124069214
Iteration: 83800, Eval Loss: 1.8161680698394775
Iteration: 83900, Eval Loss: 1.8097068071365356
Iteration: 84000, Eval Loss: 1.7999554872512817
Iteration: 84100, Eval Loss: 1.7940146923065186
Iteration: 84200, Eval Loss: 1.7697513103485107
Iteration: 84300, Eval Loss: 1.789648175239563
Iteration: 84400, Eval Loss: 1.769744873046875
Iteration: 84500, Eval Loss: 1.7486215829849243
Iteration: 84600, Eval Loss: 1.7551361322402954
Iteration: 84700, Eval Loss: 1.7893531322479248
Iteration: 84800, Eval Loss: 1.8153189420700073
Iteration: 84900, Eval Loss: 1.762749433517456
Iteration: 85000, Eval Loss: 1.811334490776062
Iteration: 85100, Eval Loss: 1.8250086307525635
Iteration: 85200, Eval Loss: 1.807208776473999
Iteration: 85300, Eval Loss: 1.7907345294952393
Iteration: 85400, Eval Loss: 1.8024924993515015
Iteration: 85500, Eval Loss: 1.7680782079696655
Iteration: 85600, Eval Loss: 1.8113185167312622
Iteration: 85700, Eval Loss: 1.8258459568023682
Iteration: 85800, Eval Loss: 1.819776177406311
Iteration: 85900, Eval Loss: 1.8022207021713257
Iteration: 86000, Eval Loss: 1.7952303886413574
Iteration: 86100, Eval Loss: 1.7565773725509644
Iteration: 86200, Eval Loss: 1.7642258405685425
Iteration: 86300, Eval Loss: 1.833773136138916
Iteration: 86400, Eval Loss: 1.8093194961547852
Iteration: 86500, Eval Loss: 1.8162240982055664
Iteration: 86600, Eval Loss: 1.808982491493225
Iteration: 86700, Eval Loss: 1.780674934387207
Iteration: 86800, Eval Loss: 1.7771732807159424
Iteration: 86900, Eval Loss: 1.7406980991363525
Iteration: 87000, Eval Loss: 1.7889070510864258
Iteration: 87100, Eval Loss: 1.7821862697601318
Iteration: 87200, Eval Loss: 1.7133209705352783
Iteration: 87300, Eval Loss: 1.7498878240585327
Iteration: 87400, Eval Loss: 1.7779513597488403
Iteration: 87500, Eval Loss: 1.7976388931274414
Iteration: 87600, Eval Loss: 1.7642792463302612
Iteration: 87700, Eval Loss: 1.7857329845428467
Iteration: 87800, Eval Loss: 1.7630435228347778
Iteration: 87900, Eval Loss: 1.7663118839263916
Iteration: 88000, Eval Loss: 1.7279144525527954
Iteration: 88100, Eval Loss: 1.8158549070358276
Iteration: 88200, Eval Loss: 1.7888938188552856
Iteration: 88300, Eval Loss: 1.7493828535079956
Iteration: 88400, Eval Loss: 1.785582423210144
Iteration: 88500, Eval Loss: 1.737168312072754
Iteration: 88600, Eval Loss: 1.8121379613876343
Iteration: 88700, Eval Loss: 1.786681890487671
Iteration: 88800, Eval Loss: 1.7869374752044678
Iteration: 88900, Eval Loss: 1.7776942253112793
Iteration: 89000, Eval Loss: 1.7586883306503296
Iteration: 89100, Eval Loss: 1.761612057685852
Iteration: 89200, Eval Loss: 1.7533847093582153
Iteration: 89300, Eval Loss: 1.8006236553192139
Iteration: 89400, Eval Loss: 1.7911486625671387
Iteration: 89500, Eval Loss: 1.8172067403793335
Iteration: 89600, Eval Loss: 1.753865361213684
Iteration: 89700, Eval Loss: 1.7943556308746338
Iteration: 89800, Eval Loss: 1.817827820777893
Iteration: 89900, Eval Loss: 1.7334849834442139
Iteration: 90000, Eval Loss: 1.7841179370880127
Iteration: 90100, Eval Loss: 1.7801010608673096
Iteration: 90200, Eval Loss: 1.807299017906189
Iteration: 90300, Eval Loss: 1.768737554550171
Iteration: 90400, Eval Loss: 1.7924201488494873
Iteration: 90500, Eval Loss: 1.7891721725463867
Iteration: 90600, Eval Loss: 1.8147410154342651
Iteration: 90700, Eval Loss: 1.799828052520752
Iteration: 90800, Eval Loss: 1.7580866813659668
Iteration: 90900, Eval Loss: 1.7488932609558105
Iteration: 91000, Eval Loss: 1.7976195812225342
Iteration: 91100, Eval Loss: 1.7595933675765991
Iteration: 91200, Eval Loss: 1.7949919700622559
Iteration: 91300, Eval Loss: 1.7169146537780762
Iteration: 91400, Eval Loss: 1.7290112972259521
Iteration: 91500, Eval Loss: 1.7850964069366455
Iteration: 91600, Eval Loss: 1.7781312465667725
Iteration: 91700, Eval Loss: 1.7944118976593018
Iteration: 91800, Eval Loss: 1.7809491157531738
Iteration: 91900, Eval Loss: 1.7612085342407227
Iteration: 92000, Eval Loss: 1.7954366207122803
Iteration: 92100, Eval Loss: 1.7813118696212769
Iteration: 92200, Eval Loss: 1.7897294759750366
Iteration: 92300, Eval Loss: 1.8221689462661743
Iteration: 92400, Eval Loss: 1.7358981370925903
Iteration: 92500, Eval Loss: 1.8017032146453857
Iteration: 92600, Eval Loss: 1.777665376663208
Iteration: 92700, Eval Loss: 1.8018325567245483
Iteration: 92800, Eval Loss: 1.812834620475769
Iteration: 92900, Eval Loss: 1.7770355939865112
Iteration: 93000, Eval Loss: 1.8005846738815308
Iteration: 93100, Eval Loss: 1.7398334741592407
Iteration: 93200, Eval Loss: 1.7814381122589111
Iteration: 93300, Eval Loss: 1.8314043283462524
Iteration: 93400, Eval Loss: 1.7929786443710327
Iteration: 93500, Eval Loss: 1.8100546598434448
Iteration: 93600, Eval Loss: 1.802262306213379
Iteration: 93700, Eval Loss: 1.76583993434906
Iteration: 93800, Eval Loss: 1.7170755863189697
Iteration: 93900, Eval Loss: 1.8101633787155151
Iteration: 94000, Eval Loss: 1.7818037271499634
Iteration: 94100, Eval Loss: 1.832053780555725
Iteration: 94200, Eval Loss: 1.776706576347351
Iteration: 94300, Eval Loss: 1.7746021747589111
Iteration: 94400, Eval Loss: 1.7590150833129883
Iteration: 94500, Eval Loss: 1.786684513092041
Iteration: 94600, Eval Loss: 1.739089012145996
Iteration: 94700, Eval Loss: 1.7784308195114136
Iteration: 94800, Eval Loss: 1.7898615598678589
Iteration: 94900, Eval Loss: 1.7474219799041748
Iteration: 95000, Eval Loss: 1.801562786102295
Iteration: 95100, Eval Loss: 1.749132513999939
Iteration: 95200, Eval Loss: 1.763445258140564
Iteration: 95300, Eval Loss: 1.7759109735488892
Iteration: 95400, Eval Loss: 1.764480710029602
Iteration: 95500, Eval Loss: 1.7740203142166138
Iteration: 95600, Eval Loss: 1.74746835231781
Iteration: 95700, Eval Loss: 1.7625857591629028
Iteration: 95800, Eval Loss: 1.745002031326294
Iteration: 95900, Eval Loss: 1.7598859071731567
Iteration: 96000, Eval Loss: 1.7777478694915771
Iteration: 96100, Eval Loss: 1.7380778789520264
Iteration: 96200, Eval Loss: 1.7428781986236572
Iteration: 96300, Eval Loss: 1.765474557876587
Iteration: 96400, Eval Loss: 1.7853463888168335
Iteration: 96500, Eval Loss: 1.7647775411605835
Iteration: 96600, Eval Loss: 1.7612700462341309
Iteration: 96700, Eval Loss: 1.770419955253601
Iteration: 96800, Eval Loss: 1.7842963933944702
Iteration: 96900, Eval Loss: 1.7986795902252197
Iteration: 97000, Eval Loss: 1.8054744005203247
Iteration: 97100, Eval Loss: 1.7594221830368042
Iteration: 97200, Eval Loss: 1.7693371772766113
Iteration: 97300, Eval Loss: 1.767230749130249
Iteration: 97400, Eval Loss: 1.7845139503479004
Iteration: 97500, Eval Loss: 1.7878440618515015
Iteration: 97600, Eval Loss: 1.7678864002227783
Iteration: 97700, Eval Loss: 1.7528808116912842
Iteration: 97800, Eval Loss: 1.8015475273132324
Iteration: 97900, Eval Loss: 1.7497586011886597
Iteration: 98000, Eval Loss: 1.7723649740219116
Iteration: 98100, Eval Loss: 1.76735520362854
Iteration: 98200, Eval Loss: 1.7570515871047974
Iteration: 98300, Eval Loss: 1.8116843700408936
Iteration: 98400, Eval Loss: 1.7858439683914185
Iteration: 98500, Eval Loss: 1.7371976375579834
Iteration: 98600, Eval Loss: 1.805667519569397
Iteration: 98700, Eval Loss: 1.739403486251831
Iteration: 98800, Eval Loss: 1.73041832447052
Iteration: 98900, Eval Loss: 1.752148151397705
Iteration: 99000, Eval Loss: 1.74673330783844
Iteration: 99100, Eval Loss: 1.8108468055725098
Iteration: 99200, Eval Loss: 1.7919121980667114
Iteration: 99300, Eval Loss: 1.7716100215911865
Iteration: 99400, Eval Loss: 1.7727898359298706
Iteration: 99500, Eval Loss: 1.8136311769485474
Iteration: 99600, Eval Loss: 1.7606745958328247
Iteration: 99700, Eval Loss: 1.804617166519165
Iteration: 99800, Eval Loss: 1.7548072338104248
Iteration: 99900, Eval Loss: 1.7496124505996704
Iteration: 100000, Eval Loss: 1.777135968208313
Iteration: 100100, Eval Loss: 1.7841821908950806
Iteration: 100200, Eval Loss: 1.8086907863616943
Iteration: 100300, Eval Loss: 1.7789009809494019
Iteration: 100400, Eval Loss: 1.7822147607803345
Iteration: 100500, Eval Loss: 1.7798943519592285
Iteration: 100600, Eval Loss: 1.7792407274246216
Iteration: 100700, Eval Loss: 1.7758163213729858
Iteration: 100800, Eval Loss: 1.7623196840286255
Iteration: 100900, Eval Loss: 1.78941810131073
Iteration: 101000, Eval Loss: 1.7398324012756348
Iteration: 101100, Eval Loss: 1.7248910665512085
Iteration: 101200, Eval Loss: 1.80344557762146
Iteration: 101300, Eval Loss: 1.7446494102478027
Iteration: 101400, Eval Loss: 1.7735002040863037
Iteration: 101500, Eval Loss: 1.7405937910079956
Iteration: 101600, Eval Loss: 1.7849353551864624
Iteration: 101700, Eval Loss: 1.8060119152069092
Iteration: 101800, Eval Loss: 1.7436963319778442
Iteration: 101900, Eval Loss: 1.7403581142425537
Iteration: 102000, Eval Loss: 1.7679139375686646
Iteration: 102100, Eval Loss: 1.7278826236724854
Iteration: 102200, Eval Loss: 1.7566235065460205
Iteration: 102300, Eval Loss: 1.7699038982391357
Iteration: 102400, Eval Loss: 1.7272084951400757
Iteration: 102500, Eval Loss: 1.7969435453414917
Iteration: 102600, Eval Loss: 1.7603017091751099
Iteration: 102700, Eval Loss: 1.7963311672210693
Iteration: 102800, Eval Loss: 1.734843134880066
Iteration: 102900, Eval Loss: 1.763599157333374
Iteration: 103000, Eval Loss: 1.733839988708496
Iteration: 103100, Eval Loss: 1.7442675828933716
Iteration: 103200, Eval Loss: 1.7447811365127563
Iteration: 103300, Eval Loss: 1.7512876987457275
Iteration: 103400, Eval Loss: 1.723976969718933
Iteration: 103500, Eval Loss: 1.7586698532104492
Iteration: 103600, Eval Loss: 1.7255257368087769
Iteration: 103700, Eval Loss: 1.7676424980163574
Iteration: 103800, Eval Loss: 1.7366530895233154
Iteration: 103900, Eval Loss: 1.7642818689346313
Iteration: 104000, Eval Loss: 1.7685863971710205
Iteration: 104100, Eval Loss: 1.747328281402588
Iteration: 104200, Eval Loss: 1.7466484308242798
Iteration: 104300, Eval Loss: 1.7839220762252808
Iteration: 104400, Eval Loss: 1.7131022214889526
Iteration: 104500, Eval Loss: 1.750924825668335
Iteration: 104600, Eval Loss: 1.7245771884918213
Iteration: 104700, Eval Loss: 1.7415134906768799
Iteration: 104800, Eval Loss: 1.791157841682434
Iteration: 104900, Eval Loss: 1.7728948593139648
Iteration: 105000, Eval Loss: 1.780773639678955
Iteration: 105100, Eval Loss: 1.7861732244491577
Iteration: 105200, Eval Loss: 1.7722452878952026
Iteration: 105300, Eval Loss: 1.7727186679840088
Iteration: 105400, Eval Loss: 1.7733571529388428
Iteration: 105500, Eval Loss: 1.6947921514511108
Iteration: 105600, Eval Loss: 1.7500507831573486
Iteration: 105700, Eval Loss: 1.7511329650878906
Iteration: 105800, Eval Loss: 1.767834186553955
Iteration: 105900, Eval Loss: 1.7278629541397095
Iteration: 106000, Eval Loss: 1.7634018659591675
Iteration: 106100, Eval Loss: 1.7596144676208496
Iteration: 106200, Eval Loss: 1.7200201749801636
Iteration: 106300, Eval Loss: 1.8023632764816284
Iteration: 106400, Eval Loss: 1.7563621997833252
Iteration: 106500, Eval Loss: 1.7865854501724243
Iteration: 106600, Eval Loss: 1.7272040843963623
Iteration: 106700, Eval Loss: 1.7752934694290161
Iteration: 106800, Eval Loss: 1.7390251159667969
Iteration: 106900, Eval Loss: 1.7211004495620728
Iteration: 107000, Eval Loss: 1.8018079996109009
Iteration: 107100, Eval Loss: 1.751734972000122
Iteration: 107200, Eval Loss: 1.7188600301742554
Iteration: 107300, Eval Loss: 1.7773833274841309
Iteration: 107400, Eval Loss: 1.7902166843414307
Iteration: 107500, Eval Loss: 1.77274751663208
Iteration: 107600, Eval Loss: 1.7802242040634155
Iteration: 107700, Eval Loss: 1.8035608530044556
Iteration: 107800, Eval Loss: 1.7643340826034546
Iteration: 107900, Eval Loss: 1.7235047817230225
Iteration: 108000, Eval Loss: 1.7619115114212036
Iteration: 108100, Eval Loss: 1.7241966724395752
Iteration: 108200, Eval Loss: 1.7912997007369995
Iteration: 108300, Eval Loss: 1.7764298915863037
Iteration: 108400, Eval Loss: 1.7411290407180786
Iteration: 108500, Eval Loss: 1.8171552419662476
Iteration: 108600, Eval Loss: 1.6989682912826538
